"","Data","Cases","Deaths","Recovered","Cases_Wave1","Cases_Wave2","Cases_Wave3","Cases_Wave4","Deaths_Wave1","Deaths_Wave2","Deaths_Wave3","Deaths_Wave4","Active_Wave1","Active_Wave2","Active_Wave3","Active_Wave4","Recovered_Wave1","Recovered_Wave2","Recovered_Wave3","Recovered_Wave4","Area","Model_Cases_Wave1","Model_Cases_Wave2","Model_Cases_Wave3","Model_Active_Wave1","Model_Active_Wave2","Model_Active_Wave3","Model_Deaths_Wave1","Model_Deaths_Wave2","Model_Deaths_Wave3","Model_Recovered_Wave1","Model_Recovered_Wave2","Model_Recovered_Wave3"
"331",2020-05-01,2477,206,765,0.000550814420108489,0.00189120377209544,4.03049023097468e-09,5.79259163582254e-41,0.0106525484647241,0.00130167214345658,8.31173882025992e-09,1.45923260102324e-36,0.00411153103064684,0.0033743375257931,0.000911521010051407,1.48962174497943e-07,37.5714285714286,0.00519545512911266,0.00649115382839009,0.00013077774180004,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2020-05-02,2508,206,775,0.000442308196134032,0.00199159440486896,5.24763356440161e-09,1.75353472355818e-40,0.00972230864709104,0.00139259840189445,1.03264959957618e-08,3.79442158257924e-36,0.00408372062525931,0.00325619731906102,0.000978403663757486,1.77664993473379e-07,46,0.00636097548127101,0.00652097239360613,0.000144915204858618,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2020-05-03,2541,207,789,0.000352055486300542,0.00209416705466317,6.81603230021797e-09,5.27156897929403e-40,0.0088106976473534,0.00148752908278048,1.28052363425555e-08,9.80837022359494e-36,0.004051501253164,0.00312999734973525,0.00104873907334557,2.11598896608296e-07,48.7142857142857,0.00673631254383048,0.00652145715732733,0.000160362002174891,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2020-05-04,2553,211,848,0.000277756153947085,0.00219871835490563,8.83206565361047e-09,1.57379979093968e-39,0.0079282292617275,0.0015864278655688,1.58487764846815e-08,2.52045140598279e-35,0.00401996018363912,0.00299701066211702,0.00112257358694156,2.51657922283418e-07,50,0.00691410378399023,0.00649260157711001,0.000177213326718721,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020-05-05,2631,214,959,0.000217211446159456,0.00230502549990838,1.14170906148156e-08,4.66598285825397e-39,0.0070838133705122,0.00168923661018405,1.95784094661514e-08,6.43857883085824e-35,0.00397756627298739,0.00285853601895218,0.00119994179848566,2.98877683301443e-07,54.1428571428571,0.00748698666894942,0.00643479452744388,0.000195568399024681,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2020-05-06,2673,215,1020,0.000168371339907599,0.0024128466447237,1.47235019253347e-08,1.37379161319064e-38,0.0062846779787566,0.0017958742853894,2.41397405615304e-08,1.63505330628946e-34,0.00392465867249404,0.00271587709623655,0.00128086552231706,3.54455764160208e-07,59,0.00815864246510847,0.00634881157834246,0.000215530321277383,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2020-05-07,2709,217,1083,0.000129365977028904,0.00252192147086455,1.89421511284473e-08,4.0168225699876e-38,0.00553635534484813,0.00190623601289341,2.97071722149074e-08,4.12766103012127e-34,0.00386937701300419,0.00257032250615303,0.00136535278787549,4.1977471149339e-07,59,0.00815864246510847,0.0062357976790086,0.000237205888376576,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-05-08,2731,219,1144,9.85231801113454e-05,0.00263197192069197,2.43114010331495e-08,1.16634894962748e-37,0.00484272594715257,0.00202019224400614,3.64891338030729e-08,1.03587259679931e-33,0.0038229132869299,0.00242312706334021,0.00145339686453795,4.96427891304763e-07,56,0.00774379623806905,0.00609724178703755,0.000260705353152537,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-05-09,2765,222,1188,7.43743552573547e-05,0.00274270310159428,3.11281411968891e-08,3.36324436065025e-37,0.00420611203831983,0.00213758808522319,4.47341632831422e-08,2.58427587668522e-33,0.00378153683013382,0.00227549465691504,0.00154497532698982,5.8624850678315e-07,45.7142857142857,0.00632146631679106,0.00593494422900003,0.000286142143070827,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-05-10,2791,222,1202,5.56511893332212e-05,0.002853804359312,3.97611464803774e-08,9.63102275211499e-37,0.00362741119721509,0.00225824278844479,5.47379599851729e-08,6.40916737188205e-33,0.00375236981960543,0.00212856302958925,0.00164004917181677,6.91342090774163e-07,41.8571428571429,0.00578809259631182,0.00575097779238104,0.000313632525981757,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2020-05-11,2808,222,1240,4.12754797910182e-05,0.00296495051792049,5.06672250463614e-08,2.73886395881884e-36,0.00310625961284916,0.00238194942062034,6.68515408084148e-08,1.58013634595602e-32,0.00373100328863696,0.00198339069833029,0.00173856199618835,8.14122807144438e-07,36.5714285714286,0.00505717305343285,0.00554764372366087,0.000343295222735768,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2020-05-12,2829,225,1279,3.03442392672697e-05,0.00307580328208969,6.44106750366662e-08,7.73486217337976e-36,0.00264121478235846,0.00250847472644615,8.14906458119294e-08,3.87273448332464e-32,0.00372659432192918,0.00184094618090423,0.00184043924957613,9.57353915001753e-07,30.2857142857143,0.00418797143487408,0.00532742393662505,0.000375250964803085,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2020-05-13,2880,228,1313,2.21119387088265e-05,0.00318601279532249,8.16866512007697e-08,2.16929574261791e-35,0.00222994779948774,0.00263755919633696,9.91465535627473e-08,9.43563412807896e-32,0.00372015044751012,0.00170209962185739,0.00194558756940084,1.12419276867902e-06,29,0.00401018019471433,0.00509293081474081,0.000409621995405283,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-05-14,2902,230,1339,1.59714311423819e-05,0.00329521934595444,1.0334913452677e-07,6.04183713945487e-35,0.00186943634894982,0.00276891735024795,1.20398481489124e-07,2.28536026783475e-31,0.00370692354738678,0.00156761684247127,0.00205389421132737,1.31824074414904e-06,31.1428571428571,0.00430649892831391,0.00484685601989509,0.000446531513088141,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2020-05-15,2930,230,1356,1.1434766188228e-05,0.00340305521080439,1.30444299897061e-07,1.67110343202525e-34,0.00155615078834632,0.00290223824605262,1.45927761715144e-07,5.50260657785513e-31,0.00370014052168251,0.00143815577416591,0.00216522658461837,1.54359849865389e-06,30.7142857142857,0.004247235181594,0.00459191969752241,0.000486103057139014,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2020-05-16,2949,231,1391,8.11478818147908e-06,0.00350914662452564,1.64250189261861e-07,4.59009542053485e-34,0.00128622717141903,0.00303718621909968,1.76533998213838e-07,1.31708093549811e-30,0.00369844476525644,0.00131426517563641,0.0022794319025122,1.80492698429535e-06,30.8571428571429,0.00426698976383397,0.00433082139793617,0.000528459834776587,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2020-05-17,2970,232,1420,5.70812573662137e-06,0.00361311586094669,2.06323720899761e-07,1.25205717913679e-33,0.00105562262746834,0.00317340185729652,2.13153426348024e-07,3.13391111069408e-30,0.00369674900883037,0.00119638548223785,0.00239633695700715,2.10751464757172e-06,29.5714285714286,0.00408919852367422,0.00406619392028638,0.000573723990614443,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2020-05-18,3003,234,1455,3.97993810308545e-06,0.00371458341103732,2.58556198865343e-07,3.39164725617772e-33,0.000860250057389007,0.00331050321362258,2.56879710656381e-07,7.41295041109787e-30,0.00370319288324943,0.0010848515929445,0.00251574802671152,2.45735125473542e-06,29.5714285714286,0.00408919852367422,0.00380056113544775,0.000622015819519262,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2020-05-19,3040,237,1495,2.75058802901725e-06,0.00381317024061546,3.23238630238862e-07,9.12391559026157e-33,0.000696090550283574,0.00344808725538961,3.08987430713781e-07,1.74311373876228e-29,0.00370861930381285,0.000979897366349076,0.00263745092555806,2.86120878670069e-06,30.1428571428571,0.00416821685263411,0.00353630066503858,0.000673452924646043,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2020-05-20,3082,242,1520,1.88426171040799e-06,0.00390850010954808,4.03138310431077e-07,2.43745106764988e-32,0.000559283200341199,0.00358573154686743,3.70958517614725e-07,4.07465241059491e-29,0.00372998583478132,0.000881661572980415,0.00276121119918751,3.32672984631432e-06,26.4285714285714,0.00365459771439483,0.0032756120942808,0.00072814932313158,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2020-05-21,3128,245,1546,1.27945006688256e-06,0.0040002019330191,5.01588297229624e-07,6.46657947021255e-32,0.00044619306795636,0.00372299615911913,4.445119145973e-07,9.46859668895813e-29,0.00375813539145407,0.000790195036658524,0.00288677447468324,3.86252401432246e-06,23.4285714285714,0.00323975148735542,0.00302049118553327,0.000786214502657954,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-05-22,3157,247,1567,8.6113631342735e-07,0.00408791216445947,6.22591560626449e-07,1.70371677089491e-31,0.000353458859461007,0.00385942579807336,5.3163674397528e-07,2.18731272646997e-28,0.003805616571384,0.000705468692279558,0.00301386696809633,4.47827257748735e-06,20,0.00276564151359609,0.00277271034600679,0.000847752432853257,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-05-23,3197,247,1576,5.74495868001064e-07,0.00417127717897944,7.70941765231798e-07,4.45763232342587e-31,0.000278022492841777,0.00399455213904401,6.34629268243952e-07,5.02303670222008e-28,0.00386937701300419,0.000627382290631906,0.00314219615284703,5.18484203214838e-06,18.7142857142857,0.00258785027343634,0.00253380539586872,0.000912860536269698,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2020-05-24,3217,247,1584,3.79899182667588e-07,0.00424995563562508,9.52362812035103e-07,1.15823092225821e-30,0.000217143084535842,0.00412789635312894,7.56133935268908e-07,1.14670586366532e-27,0.00393449405976524,0.000555773491643389,0.00327145159063734,5.9944067381701e-06,17.4285714285714,0.00241005903327659,0.00230506848928696,0.000981628624461168,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2020-05-25,3283,253,1595,2.49009692962912e-07,0.00432362079651459,1.17366943239296e-06,2.98861610962126e-30,0.000168398058758319,0.00425897180822148,8.99188795091289e-07,2.60236329758092e-27,0.00400639413223056,0.000490427104720659,0.00340130592497306,6.92058106074088e-06,17.2857142857143,0.00239030445103662,0.00208754686742205,0.00105413780546399,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2020-05-26,3359,256,1626,1.61782145360958e-07,0.00439196278090282,1.44295128450664e-06,7.65824360358985e-30,0.000129674077527886,0.00438728692479274,1.06727556826161e-06,5.87102632065916e-27,0.00406710221228383,0.000431084257317041,0.00353141603578929,7.97856128992943e-06,22.5714285714286,0.00312122399391559,0.00188204697405742,0.00113045936975609,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2020-05-27,3396,256,1642,1.04186481454533e-07,0.00445469073248175,1.76978314544573e-06,1.94882250709452e-29,9.91503523751324e-05,0.00451234816419135,1.26437463186985e-06,1.31671062390879e-26,0.00412611453591103,0.000377451299249219,0.00366142435201724,9.18527756932986e-06,25,0.00345705189199511,0.0016891433450698,0.00121065366252048,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2020-05-28,3461,257,1667,6.65056582811258e-08,0.00451153487875059,2.16546391312543e-06,4.92492320203493e-29,7.52766641306054e-05,0.00463366312499992,1.49502516865052e-06,2.93559988602547e-26,0.00418987497753123,0.000329208279272765,0.00379096031724206,1.05595559946e-05,25.1428571428571,0.00347680647423509,0.00150919159434848,0.00129476895075762,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2020-05-29,3494,262,1725,4.20796641959208e-08,0.0045622484620806,2.64328722465673e-06,1.23597789788046e-28,5.67481197777921e-05,0.00475074372102282,1.7643906957576e-06,6.5062926658395e-26,0.00424617409087672,0.000286016860771611,0.0039196420019009,1.21222909593339e-05,25.5714285714286,0.003536070220955,0.00134234476163239,0.00138284029446665,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2020-05-30,3546,264,1751,2.63907892239011e-08,0.00460660952314997,3.21884655120949e-06,3.08039218399815e-28,4.2478345861153e-05,0.0048631094127938,2.07833015206028e-06,1.43350937525905e-25,0.00427907176554246,0.000247527573964269,0.00404707785377883,1.38966277286742e-05,29.1428571428571,0.0040299347769543,0.0011885722612163,0.00147488843173533,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2020-05-31,3581,264,1760,1.64058574871188e-08,0.00464442251872172,3.91037763496998e-06,7.62404387620362e-28,3.15724820451379e-05,0.00497029046311643,2.44347467514648e-06,3.13976895209301e-25,0.0043095953812117,0.000213386331759173,0.00417286857689926,1.59081551096101e-05,28.8571428571429,0.00399042561247436,0.00104768067252764,0.00157091868813179,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2020-06-01,3628,269,1774,1.01090870196695e-08,0.00467551975727068,4.73914107996306e-06,1.87391042511251e-27,2.33010161890888e-05,0.00507183118611414,2.86731014070681e-06,6.83636203525461e-25,0.00433740578659923,0.000183240164437901,0.00429660912729763,1.81851079603795e-05,27.8571428571429,0.00385214353679456,0.000919335641140293,0.00167091992126549,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2020-06-02,3660,275,1830,6.1743519172071e-09,0.00469976263771314,5.72984778358836e-06,4.57400182693991e-27,1.70752081555099e-05,0.00516729315859291,3.35826546672805e-06,1.47973050513585e-24,0.00438488696652916,0.000156742154014691,0.00441789081263389,2.07585791392724e-05,23.1428571428571,0.00320024232287548,0.000803084208059798,0.00177486351176881,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2020-06-03,3688,279,1844,3.73798252877709e-09,0.00471704267843622,6.91112968708863e-06,1.10873538017422e-26,1.24245926820743e-05,0.00525625836222762,3.92580660216099e-06,3.1839805822377e-24,0.00443033323874781,0.000133555571896041,0.00453630348116322,2.36627403350731e-05,23.1428571428571,0.00320024232287548,0.000698376951780506,0.00188270241223403,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2020-06-04,3738,281,1862,2.24310497703849e-09,0.00472728232593679,8.3160580176956e-06,2.66896909447047e-26,8.97683663751373e-06,0.00533833222518499,4.5805360237657e-06,6.81064751771304e-24,0.00447781441867774,0.000113357243001561,0.00465143778426634,2.69350710472067e-05,22.4285714285714,0.00310146941167562,0.000604589407129823,0.00199437026581226,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2020-06-05,3796,283,1887,1.33422285150254e-09,0.00473043553463544,9.98271077947395e-06,6.38033158573287e-26,6.44005374922266e-06,0.00541314653229907,5.33429745515594e-06,1.44822689312349e-23,0.00453445268330844,9.58401756261537e-05,0.00476288749556142,3.06165947934169e-05,22.5714285714286,0.00312122399391559,0.00052104231272804,0.00210978060623169,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2020-06-06,3842,283,1913,7.86635594806752e-10,0.00472648811179959,1.19547907105591e-05,1.51470137758998e-25,4.58754851991488e-06,0.00548036217382009,6.2002853983319e-06,3.06136436005622e-23,0.00461890135332668,8.07155089918605e-05,0.00487025186859678,3.47521214168141e-05,17.7142857142857,0.00244956819775654,0.000447020330660103,0.00222882615091552,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2020-06-07,3878,283,1917,4.59711382839691e-10,0.00471545782396049,1.42822942486578e-05,3.57104117139415e-25,3.24486667697063e-06,0.00553967170405834,7.1931589301081e-06,6.43314952884921e-23,0.00471759437732389,6.77138397507841e-05,0.00497313801427623,3.93904941429563e-05,19.8571428571429,0.00274588693135612,0.00038178897371665,0.00235137819866582,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2020-06-08,3953,284,1932,2.66295216055003e-10,0.00469739426370744,1.70222312223732e-05,8.36077931595845e-25,2.27896708520974e-06,0.00559080168292985,8.32915906398599e-06,1.34388615676838e-22,0.00482035721674367,5.65859948599276e-05,0.00507116327851042,4.45848398021728e-05,18.7142857142857,0.00258785027343634,0.000324609563869002,0.00247728614302521,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2020-06-09,4033,285,1954,1.52900151390346e-10,0.00467237847825667,2.02393940025931e-05,1.94393943238072e-24,1.58929404616586e-06,0.00563351477546088,9.62622881267832e-06,2.79081806048107e-22,0.00493058138443816,4.71033215378843e-05,0.00516395760013247,5.03928203838229e-05,16.8571428571429,0.00233104070431671,0.000274752127655057,0.00260637711192847,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2020-06-10,4118,294,1983,8.70199661803704e-11,0.0046405223636878,2.40071736973591e-05,4.48851586557875e-24,1.10051373834515e-06,0.00566761158670046,1.11041349085133e-05,5.76143649727609e-22,0.0050519975445447,3.90575657738813e-05,0.0052511658288737,5.68768838292096e-05,14.8571428571429,0.0020544765529571,0.000231506207681644,0.0027384557436092,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2020-06-11,4172,297,1993,4.90903748949754e-11,0.00460196783118313,2.84084196495052e-05,1.02921679834562e-23,7.56679013338595e-07,0.00569293221219295,1.27845899495723e-05,1.18238862836971e-21,0.00517782267135901,3.22604094695621e-05,0.00533244998317393,6.41045117004087e-05,15.1428571428571,0.00209398571743704,0.000194189632967306,0.00287330410793313,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2020-06-12,4239,298,2005,2.74498661527375e-11,0.0045568857539629,3.35363369965294e-05,2.34366229610857e-23,5.16598234555464e-07,0.00570935748714163,1.46913735403216e-05,2.41223669240735e-21,0.00529347325961692,2.65427331463713e-05,0.0054074914278053,7.21484610857294e-05,16.5714285714286,0.00229153153983676,0.000162155343467304,0.00301068178139056,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2020-06-13,4304,299,2017,1.52142503179248e-11,0.00450547470585074,3.94954153783087e-05,5.29989501531972e-23,3.50202429646402e-07,0.0057168099206091,1.68504507888245e-05,4.8922630945389e-21,0.0053938620400402,2.17536666375453e-05,0.0054759929517198,8.10869978216919e-05,16.7142857142857,0.00231128612207673,0.000134796405532817,0.00315032608290075,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2020-06-14,4355,300,2023,8.35848038067269e-12,0.00444795950449881,4.64023800369481e-05,1.19020992212791e-22,2.35727581430037e-07,0.00571525430450657,1.92900863109861e-05,9.86347389823209e-21,0.00548441543319229,1.77594846774344e-05,0.00553768072718844,9.10041178295343e-05,16.8571428571429,0.00233104070431671,0.000111549385460694,0.00329195247636666,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",2020-06-15,4410,303,2048,4.55166762578749e-12,0.00438458957422423,5.43871545563405e-05,2.65438510778185e-22,1.57552991719866e-07,0.00570469799067536,2.2040951678823e-05,1.97687953301325e-20,0.00556242022879146,1.44423981473995e-05,0.00559230613217873,0.000101989753085019,20.7142857142857,0.00286441442479595,9.18962683113925e-05,0.00343525514457835,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2020-06-16,4446,308,2071,2.45685880807533e-12,0.00431563714513397,6.35938223552467e-05,5.87879564667501e-22,1.04560563848897e-07,0.00568519083300927,2.51362240380941e-05,3.93877090076254e-20,0.00563703351153849,1.16992852449235e-05,0.00563964741900945,0.000114139958467792,24.5714285714286,0.0033977881452752,7.53651197599444e-05,0.00357990773760738,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2020-06-17,4503,310,2101,1.31448701538328e-12,0.00424139530672177,7.4181571802061e-05,1.29299504859306e-21,6.89023742547443e-08,0.00565682479525554,2.86116734149266e-05,7.80138025011333e-20,0.00570486376858125,9.44040027638332e-06,0.00567951121361712,0.000127557075475266,25.5714285714286,0.003536070220955,6.15296910768881e-05,0.00372556429727668,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2020-06-18,4547,310,2138,6.97106040233442e-13,0.00416217593539224,8.6325607494431e-05,2.8241608335175e-21,4.50843140366191e-08,0.00561973322881154,3.25057360359471e-05,1.53607486395061e-19,0.0057625194870676,7.58809135449359e-06,0.00571173383125205,0.00014234986854087,28.1428571428571,0.0038916527012745,5.00081627314784e-05,0.00387186035764441,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2020-06-19,4631,314,2177,3.66444185474627e-13,0.00407830751638849,0.000100218007882823,6.12584573414938e-21,2.92915095375452e-08,0.00557408982845333,3.68595708069664e-05,3.00665452221916e-19,0.00581644454141659,6.07555218362996e-06,0.0057361823960789,0.000158633629472732,26.5714285714286,0.00367435229663481,4.04612119424322e-05,0.00401841421972392,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2020-06-20,4683,314,2196,1.90933998661495e-13,0.00399013288136158,0.000116068507062129,1.31955273764151e-20,1.88965729926454e-08,0.00552010727743864,4.17170959369589e-05,5.85039090043069e-19,0.00587172620090644,4.84562747114791e-06,0.0057527557539659,0.000176530245332135,26.5714285714286,0.00367435229663481,3.25895751314804e-05,0.00416482839689248,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2020-06-21,4722,314,2220,9.86109504509832e-14,0.00389800688331656,0.000134105176265589,2.82274413898569e-20,1.21045696451825e-08,0.00545803559677246,4.71250025627532e-05,1.13166126621988e-18,0.00592090313726244,3.84968640091376e-06,0.00576138516968831,0.000196168224907054,25.7142857142857,0.00355582480319497,2.61312589483214e-05,0.00431069122564037,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",2020-06-22,4755,318,2234,5.04816411537914e-14,0.00380229403089884,0.000154574978434382,5.99653458347353e-20,7.6991125079323e-09,0.00538816021656133,5.31327421315947e-05,2.17609688869991e-18,0.0059690626197628,3.04657410073227e-06,0.00576203480182182,0.000217682678810975,24,0.00331876981631531,2.08585345013382e-05,0.00445557863449848,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",2020-06-23,4795,324,2257,2.56158180503265e-14,0.00370336610394845,0.000177744167275009,1.26506615560532e-19,4.86247058320247e-09,0.00531079979027064,5.97924842398093e-05,4.15977858518781e-18,0.00600501265599546,2.40164715102928e-06,0.00575470195073433,0.000241215248157008,23.5714285714286,0.00325950606959539,1.65748296681921e-05,0.00459905606218123,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",2020-06-24,4828,324,2281,1.28839620833031e-14,0.00360159977195429,0.000203898500532203,2.65039252339918e-19,3.04928709822863e-09,0.00522630377529833,6.71590416124648e-05,7.90482776615778e-18,0.00603010985110128,1.88589591483828e-06,0.00573941707727514,0.000266913976728284,26.5714285714286,0.00367435229663481,1.31116147306163e-05,0.00474068051421316,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2020-06-25,4857,326,2306,6.42328349324987e-15,0.00349737423649553,0.00023334323587955,5.51431059777666e-19,1.89873630250269e-09,0.00513504980555572,7.52897589474039e-05,1.49329227658701e-17,0.00605588534877753,1.47515379496907e-06,0.00571624359198037,0.000294933121593883,25.2857142857143,0.00349656105647506,1.03253577635539e-05,0.00488000274559673,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2020-06-26,4902,327,2342,3.17417733334941e-15,0.00339106891797626,0.000266402876949216,1.13934779769542e-18,1.17396729938478e-09,0.00503744088367291,8.42443624432413e-05,2.8043191404034e-17,0.00607453866946429,1.14939140374012e-06,0.00568527741683603,0.00032543289721099,27.4285714285714,0.00379287979007464,8.09460872730015e-06,0.00501656955544826,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",2020-06-27,4943,327,2382,1.55478995372353e-15,0.00328306120595795,0.000303420636673249,2.33778988953792e-18,7.20729592714613e-10,0.00493390242200026,9.4084766990442e-05,5.23528421337248e-17,0.00608437405673549,8.92092013509513e-07,0.00564664632383683,0.000358579148214279,28.4285714285714,0.00393116186575444,6.31725542220989e-06,0.00514992617800148,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",2020-06-28,4975,328,2397,7.54881373371678e-16,0.00317372429119286,0.000344757585379024,4.76363745180724e-18,4.39353122258063e-10,0.00482487916274276,0.000104874838232377,9.71590592987864e-17,0.00608267830030942,6.89703485426778e-07,0.00560050905672329,0.000394542946327964,31.4285714285714,0.00434600809279386,4.90798058722328e-06,0.00527961875297682,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",2020-06-29,5002,331,2426,3.63288906822355e-16,0.00306342509608008,0.000390791452054135,9.6395329480133e-18,2.65937810111379e-10,0.00471083200833045,0.0001166801070035,1.79248920583043e-16,0.00606911224890087,5.31161089225163e-07,0.00554705424434473,0.000433500107149126,38.7142857142857,0.00535349178703243,3.79593755263263e-06,0.0054051968570591,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",2020-06-30,5023,340,2456,1.7329738440012e-16,0.0029525223187297,0.000441915048949624,1.93712367620754e-17,1.59834846283824e-10,0.00459223479349234,0.000129567434027741,3.28745644044464e-16,0.0060501197769289,4.0747516818099e-07,0.00548649911605654,0.000475630622946946,39.7142857142857,0.00549177386271224,2.92265199045516e-06,0.00552621607713858,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",2020-07-01,5043,340,2501,8.19404458946753e-17,0.0028413646041538,0.000498534292293962,3.86583018264844e-17,9.53867068995891e-11,0.00446957103046594,0.000143604623214037,5.99368169374389e-16,0.00602977069981607,3.11377412417259e-07,0.00541908803139235,0.00052111800810452,38.4285714285714,0.00531398262255249,2.24014935997963e-06,0.00564224060506616,"Mazowieckie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
