"","time","S","I","R","D","T","areas","w_i"
"357","11","0.999999999999932","5.84017267054755e-14","0","1.00254163442935e-14","5.63929669366486e-14","Poland","3"
"358","12","0.999999999999916","7.11407531166179e-14","0","1.27798004331894e-14","7.18863774366869e-14","Poland","3"
"359","13","0.999999999999897","8.66585123292517e-14","0","1.61349916142998e-14","9.07593278304311e-14","Poland","3"
"360","14","0.999999999999874","1.05561122564498e-13","0","2.02220424759753e-14","1.13748988927353e-13","Poland","3"
"361","15","0.999999999999846","1.28586913132446e-13","0","2.5200591787965e-14","1.41753328807291e-13","Poland","3"
"362","16","0.999999999999812","1.56635263317013e-13","0","3.12650999359808e-14","1.75866187139873e-13","Poland","3"
"363","17","0.999999999999771","1.90801731814796e-13","0","3.8652444476044e-14","2.1742000017772e-13","Poland","3"
"364","18","0.99999999999972","2.32420848872609e-13","0","4.76511724885471e-14","2.68037845248036e-13","Poland","3"
"365","19","0.999999999999658","2.83118242569717e-13","0","5.86127711257641e-14","3.29696837582361e-13","Poland","3"
"366","20","0.999999999999581","3.46906502471834e-13","0","7.24048273208234e-14","4.07277153679537e-13","Poland","3"
"367","21","0.999999999999486","4.25140233671315e-13","0","8.93202286612621e-14","5.02426286219456e-13","Poland","3"
"368","22","0.999999999999369","5.21019150848125e-13","0","1.10050805348156e-13","6.1903578008316e-13","Poland","3"
"369","23","0.999999999999226","6.38521030133052e-13","0","1.35456617085461e-13","7.61943471105393e-13","Poland","3"
"370","24","0.999999999999051","7.82522304782303e-13","0","1.6659202782047e-13","9.37080156489653e-13","Poland","3"
"371","25","0.999999999998836","9.58999200672782e-13","0","2.04749194499546e-13","1.15171421905921e-12","Poland","3"
"372","26","0.999999999998573","1.17527572220169e-12","0","2.51511685641012e-13","1.41475323172958e-12","Poland","3"
"373","27","0.999999999998251","1.44032760635002e-12","0","3.08820201132664e-13","1.73711363136956e-12","Poland","3"
"374","28","0.999999999997856","1.76515482658609e-12","0","3.79053113616321e-13","2.13217376408929e-12","Poland","3"
"375","29","0.999999999997368","2.16581717149235e-12","0","4.65682809839736e-13","2.61946580531045e-12","Poland","3"
"376","30","0.99999999999677","2.65744438208677e-12","0","5.71980585136627e-13","3.2173907913122e-12","Poland","3"
"377","31","0.999999999996037","3.26066795334214e-12","0","7.02407303286777e-13","3.95104108085321e-12","Poland","3"
"378","32","0.999999999995137","4.00081957448201e-12","0","8.6244008628626e-13","4.85122548515879e-12","Poland","3"
"379","33","0.999999999994032","4.90898107277293e-12","0","1.05879932922196e-12","5.9557462265894e-12","Poland","3"
"380","34","0.999999999992677","6.02328965958293e-12","0","1.29973091563569e-12","7.3109864000634e-12","Poland","3"
"381","35","0.999999999991014","7.39053945928736e-12","0","1.59535249404451e-12","8.97385777848372e-12","Poland","3"
"382","36","0.999999999988974","9.06814657541089e-12","0","1.95807835710673e-12","1.10141907580463e-11","Poland","3"
"383","37","0.99999999998647","1.11265602147279e-11","0","2.40314076575203e-12","1.35176668064709e-11","Poland","3"
"384","38","0.999999999983399","1.36522211217409e-11","0","2.9492296106906e-12","1.65894165589898e-11","Poland","3"
"385","39","0.999999999979629","1.67511915596357e-11","0","3.61927727316061e-12","2.03584346600506e-11","Poland","3"
"386","40","0.999999999975005","2.0553609274642e-11","0","4.44142164425007e-12","2.49829967470003e-11","Poland","3"
"387","41","0.999999999969331","2.52191524829782e-11","0","5.45018774369654e-12","3.06573060558309e-11","Poland","3"
"388","42","0.999999999962368","3.09437453763041e-11","0","6.68793755890495e-12","3.7619648765651e-11","Poland","3"
"389","43","0.999999999953825","3.79677857357703e-11","0","8.20664898852747e-12","4.61624005563173e-11","Poland","3"
"390","44","0.999999999943344","4.65862401639775e-11","0","1.00700985953218e-11","5.66443045932546e-11","Poland","3"
"391","45","0.999999999930482","5.7161030872652e-11","0","1.23565398305165e-11","6.95055365394989e-11","Poland","3"
"392","46","0.999999999914702","7.01362341951235e-11","0","1.51619891986756e-11","8.52861892330436e-11","Poland","3"
"393","47","0.999999999895339","8.60567290678823e-11","0","1.86042583618254e-11","1.04648953272528e-10","Poland","3"
"394","48","0.999999999871581","1.05591078603027e-10","0","2.28279015064797e-11","1.28406945956714e-10","Poland","3"
"395","49","0.99999999984243","1.29559605631252e-10","0","2.80102857328586e-11","1.57557857218976e-10","Poland","3"
"396","50","0.999999999806662","1.58968841243417e-10","0","3.43690393839842e-11","1.93325846491681e-10","Poland","3"
"397","51","0.999999999762775","1.95053792907604e-10","0","4.21711911019925e-11","2.37212949885428e-10","Poland","3"
"398","52","0.999999999708926","2.39329807209563e-10","0","5.17443833924661e-11","2.91062156492036e-10","Poland","3"
"399","53","0.999999999642853","2.93656205112221e-10","0","6.34906315995207e-11","3.5713480261914e-10","Poland","3"
"400","54","0.999999999561782","3.60314362028469e-10","0","7.79032060838076e-11","4.38205534041013e-10","Poland","3"
"401","55","0.999999999462309","4.42103511591191e-10","0","9.5587346551318e-11","5.37678824097429e-10","Poland","3"
"402","56","0.999999999340256","5.42458296290935e-10","0","1.17285678407695e-10","6.59731940685676e-10","Poland","3"
"403","57","0.999999999190498","6.65593001386546e-10","0","1.43909398468972e-10","8.09490365881983e-10","Poland","3"
"404","58","0.999999999006745","8.16678529027756e-10","0","1.76576539637218e-10","9.93243034739805e-10","Poland","3"
"405","59","0.999999998781281","1.00205954441649e-09","0","2.16658921422633e-10","1.2187064319733e-09","Poland","3"
"406","60","0.999999998504639","1.22952091281257e-09","0","2.65839757945878e-10","1.49534863696545e-09","Poland","3"
"407","61","0.999999998165201","1.50861461610207e-09","0","3.26184342603142e-10","1.83478692500155e-09","Poland","3"
"408","62","0.999999997748712","1.85106087741638e-09","0","4.0022677771597e-10","2.25127562153832e-09","Poland","3"
"409","63","0.999999997237683","2.27124033857212e-09","0","4.91076391278699e-10","2.7623046963913e-09","Poland","3"
"410","64","0.999999996610654","2.78679795875979e-09","0","6.02548309653439e-10","3.38933423511875e-09","Poland","3"
"411","65","0.999999995841292","3.41938399451429e-09","0","7.39323669463887e-10","4.15869563088621e-09","Poland","3"
"412","66","0.99999999489729","4.19556317756921e-09","0","9.07146196603312e-10","5.10269734132902e-09","Poland","3"
"413","67","0.999999993739006","5.14793027047067e-09","0","1.11306340746712e-09","6.26098164539917e-09","Poland","3"
"414","68","0.999999992317798","6.31647884641823e-09","0","1.36572256137903e-09","7.68218937563274e-09","Poland","3"
"415","69","0.999999990573985","7.75028077294058e-09","0","1.67573379231086e-09","9.42600253321187e-09","Poland","3"
"416","70","0.999999988434337","9.50954693061845e-09","0","2.05611566955258e-09","1.15656505682821e-08","Poland","3"
"417","71","0.999999985809002","1.16681556983352e-08","0","2.52284189750684e-09","1.41909855641379e-08","Poland","3"
"418","72","0.999999982587732","1.43167553912873e-08","0","3.09551211318391e-09","1.74122554729939e-08","Poland","3"
"419","73","0.999999978635254","1.75665709324167e-08","0","3.79817495051196e-09","2.13647338517296e-08","Poland","3"
"420","74","0.999999973785587","2.15540746142775e-08","0","4.66033793512156e-09","2.62144005185415e-08","Poland","3"
"421","75","0.999999967835076","2.64467170942555e-08","0","5.71820661893903e-09","3.21649116827558e-08","Poland","3"
"422","76","0.999999960533836","3.24499592891335e-08","0","7.01620499056234e-09","3.94661522497712e-08","Poland","3"
"423","77","0.999999951575258","3.98159004644623e-08","0","8.60884100921196e-09","4.84247294443803e-08","Poland","3"
"424","78","0.999999940583139","4.88538648440911e-08","0","1.05629956030629e-08","5.94168484186338e-08","Poland","3"
"425","79","0.999999927095877","5.99433913103078e-08","0","1.29607312555823e-08","7.29041105383195e-08","Poland","3"
"426","80","0.99999991054709","7.35501716789832e-08","0","1.5902738122873e-08","8.94528977754507e-08","Poland","3"
"427","81","0.999999890241831","9.02456068544987e-08","0","1.95125623972142e-08","1.09758157226737e-07","Poland","3"
"428","82","0.999999865327403","1.10730802095469e-07","0","2.39417944812308e-08","1.34672584553478e-07","Poland","3"
"429","83","0.999999834757556","1.35866009033888e-07","0","2.9376434842829e-08","1.65242431855647e-07","Poland","3"
"430","84","0.999999797248544","1.66706750814824e-07","0","3.60447048757198e-08","2.02751443672115e-07","Poland","3"
"431","85","0.999999751225222","2.0454814736526e-07","0","4.42266307706956e-08","2.48774766120767e-07","Poland","3"
"432","86","0.999999694754895","2.50979302142785e-07","0","5.42658028568554e-08","3.05245092988427e-07","Poland","3"
"433","87","0.999999625466161","3.07950034215776e-07","0","6.65838042260366e-08","3.74533826435477e-07","Poland","3"
"434","88","0.999999540449327","3.77852757925467e-07","0","8.16979145437303e-08","4.59550660468847e-07","Poland","3"
"435","89","0.999999436134224","4.63622943779842e-07","0","1.00242832293713e-07","5.63865764049836e-07","Poland","3"
"436","90","0.999999308140271","5.6886240047258e-07","0","1.22997328311113e-07","6.91859716731052e-07","Poland","3"
"437","91","0.999999151092535","6.97990515618323e-07","0","1.50916948934003e-07","8.48907452464197e-07","Poland","3"
"438","92","0.999998958396015","8.56429841922664e-07","0","1.85174142608647e-07","1.04160397239964e-06","Poland","3"
"439","93","0.9999987219587","1.05083380512428e-06","0","2.27207494810842e-07","1.27804128775003e-06","Poland","3"
"440","94","0.999998431851763","1.28936609798667e-06","0","2.78782138726903e-07","1.56814822446293e-06","Poland","3"
"441","95","0.99999807589263","1.58204349166204e-06","0","3.42063878389206e-07","1.92410735772017e-06","Poland","3"
"442","96","0.999997639130816","1.94115858717861e-06","0","4.19710597053554e-07","2.36086917180238e-06","Poland","3"
"443","97","0.999997156287861","2.33816256920933e-06","0","5.05549570174764e-07","2.84371212692597e-06","Poland","3"
"444","98","0.999996572633252","2.81805602609233e-06","0","6.09310721911159e-07","3.42736673554213e-06","Poland","3"
"445","99","0.999995868536938","3.39697917781061e-06","0","7.34483883898491e-07","4.13146304925484e-06","Poland","3"
"446","100","0.999995019591126","4.09500058748706e-06","0","8.85408286894234e-07","4.98040886193957e-06","Poland","3"
"447","101","0.999993996137761","4.93650566650771e-06","0","1.0673565723334e-06","6.00386222641592e-06","Poland","3"
"448","102","0.999992762350316","5.95095163919129e-06","0","1.28669804452535e-06","7.23764967131188e-06","Poland","3"
"449","103","0.999991275016958","7.17386802624507e-06","0","1.55111501595641e-06","8.72498302982155e-06","Poland","3"
"450","104","0.99998948203904","8.64809118831782e-06","0","1.86986977145591e-06","1.05179609474238e-05","Poland","3"
"451","105","0.999987320610195","1.0425261476328e-05","0","2.25412832848873e-06","1.2679389792503e-05","Poland","3"
"452","106","0.999984736661944","1.25498347148953e-05","0","2.71350334139005e-06","1.52633380440073e-05","Poland","3"
"453","107","0.999981633927231","1.51009628385173e-05","0","3.26510993066805e-06","1.83660727569238e-05","Poland","3"
"454","108","0.99997789899239","1.8171895752342e-05","0","3.92911185795281e-06","2.21010075980398e-05","Poland","3"
"455","109","0.999973402090832","2.18693285603093e-05","0","4.72858060742398e-06","2.65979091554863e-05","Poland","3"
"456","110","0.999967988852283","2.63201852257492e-05","0","5.69096249091604e-06","3.20111477044324e-05","Poland","3"
"457","111","0.999961473465918","3.16772396040404e-05","0","6.84929447740563e-06","3.85265340692338e-05","Poland","3"
"458","112","0.999953631964494","3.81246368364363e-05","0","8.24339866962742e-06","4.6368035493878e-05","Poland","3"
"459","113","0.999944194580705","4.58841773333579e-05","0","9.92124196177481e-06","5.58054192829792e-05","Poland","3"
"460","114","0.999932845252178","5.5215723176428e-05","0","1.19390246457113e-05","6.71547478100226e-05","Poland","3"
"461","115","0.999919198086583","6.6436546407205e-05","0","1.4365367009484e-05","8.08019134045939e-05","Poland","3"
"462","116","0.999902780030566","7.9935576761001e-05","0","1.72843926725044e-05","9.72199694214132e-05","Poland","3"
"463","117","0.999883023885018","9.61791417792977e-05","0","2.079697320202e-05","0.000116976114969224","Poland","3"
"464","118","0.999859251436894","0.000115724831183448","0","2.50237319225755e-05","0.000140748563093937","Poland","3"
"465","119","0.999830648197444","0.000139242260266982","0","3.01095422890981e-05","0.000169351802544013","Poland","3"
"466","120","0.99979623379989","0.000167537399050397","0","3.62288010595639e-05","0.000203766200097922","Poland","3"
"467","121","0.999754828204537","0.000201580344072671","0","4.35914513904652e-05","0.000245171795451129","Poland","3"
"468","122","0.999705011762147","0.000242538133315486","0","5.24501045378952e-05","0.00029498823784141","Poland","3"
"469","123","0.999645077055113","0.000291814311786535","0","6.31086331002232e-05","0.00035492294487483","Poland","3"
"470","124","0.999572976376152","0.000351092074184218","0","7.59315496638051e-05","0.000427023623836144","Poland","3"
"471","125","0.999486245889171","0.000422396549840697","0","9.135756098774e-05","0.000513754110816597","Poland","3"
"472","126","0.99938191548036","0.000508168825509875","0","0.000109915694129664","0.000618084519627705","Poland","3"
"473","127","0.99925641243026","0.000611345014453228","0","0.000132242555286879","0.000743587569728258","Poland","3"
"474","128","0.999105447049282","0.000735450093442086","0","0.0001591028572756","0.000894552950705836","Poland","3"
"475","129","0.998923867896709","0.000884716653273333","0","0.000191415450017256","0.00107613210327877","Poland","3"
"476","130","0.998705485367865","0.00106422952717472","0","0.000230285104959753","0.00129451463212268","Poland","3"
"477","131","0.998442863331675","0.00128009650594862","0","0.000277040162376428","0.0015571366683133","Poland","3"
"478","132","0.998127073024872","0.00153964981999672","0","0.000333277155130717","0.00187292697511572","Poland","3"
"479","133","0.997747399626982","0.00185168613970267","0","0.000400914233315086","0.00225260037300608","Poland","3"
"480","134","0.997290991727839","0.00222675297085928","0","0.000482255301301482","0.00270900827214914","Poland","3"
"481","135","0.996742444411724","0.00267748882854927","0","0.000580066759725707","0.00325755558826343","Poland","3"
"482","136","0.996083305799548","0.00321902519170407","0","0.000697669008747129","0.00391669420043973","Poland","3"
"483","137","0.995291495843642","0.00386945893695474","0","0.000839045219402222","0.00470850415634554","Poland","3"
"484","138","0.994340621198732","0.00465040787487301","0","0.00100897092639391","0.00565937880125554","Poland","3"
"485","139","0.99319917490442","0.00558765758495204","0","0.00121316751062716","0.00680082509556786","Poland","3"
"486","140","0.991829607465916","0.00671190912969153","0","0.00145848340439177","0.008170392534072","Poland","3"
"487","141","0.990187255887103","0.00805963668139458","0","0.00175310743150171","0.00981274411288504","Poland","3"
"488","142","0.98821912130394","0.00967405988485269","0","0.0021068188112069","0.0117808786960484","Poland","3"
"489","143","0.9858625262516","0.0116062042253649","0","0.0025312695230342","0.0141374737483879","Poland","3"
"490","144","0.983043482602589","0.0139161687714918","0","0.00304034862591848","0.0169565173973991","Poland","3"
"491","145","0.979675166741525","0.0166742973558451","0","0.00365053590262883","0.0203248332584628","Poland","3"
"492","146","0.975656126751173","0.019962516936821","0","0.00438135631200547","0.0243438732488153","Poland","3"
"493","147","0.970868563908806","0.0238755721361484","0","0.00525586395504451","0.0291314360911818","Poland","3"
"494","148","0.965176728841006","0.0285220943434934","0","0.00630117681549977","0.034823271158982","Poland","3"
"495","149","0.958425616823316","0.0340253341033969","0","0.00754904907328586","0.0415743831766716","Poland","3"
"496","150","0.950440234571107","0.0405233045056866","0","0.0090364609232058","0.0495597654288812","Poland","3"
"497","151","0.941025780774038","0.0481680217328835","0","0.0108061974930773","0.0589742192259497","Poland","3"
"498","152","0.929969186105445","0.0571234410628894","0","0.0129073728316643","0.0700308138945425","Poland","3"
"499","153","0.917042548126843","0.0675616144887861","0","0.0153958373843704","0.0829574518731453","Poland","3"
"500","154","0.902009053984958","0.0796565582892062","0","0.0183343877258344","0.0979909460150295","Poland","3"
"501","155","0.8846319745601","0.0935753484082608","0","0.021792677031638","0.115368025439888","Poland","3"
"502","156","0.864687185955595","0.109466106113225","0","0.0258467079311786","0.135312814044393","Poland","3"
"503","157","0.841979373628625","0.127442844937228","0","0.0305777814341461","0.158020626371363","Poland","3"
"504","158","0.816361556507673","0.147567659558766","0","0.0360707839335594","0.183638443492314","Poland","3"
"505","159","0.787756826032218","0.169831446882462","0","0.0424117270853183","0.212243173967769","Poland","3"
"506","160","0.756180293724957","0.194135186795039","0","0.0496845194800025","0.24381970627503","Poland","3"
"507","161","0.721758348347995","0.220274605125729","0","0.057967046526275","0.278241651651993","Poland","3"
"508","162","0.684741711617378","0.247931529223515","0","0.0673267591591062","0.31525828838261","Poland","3"
"509","163","0.645508773776318","0.276675121745802","0","0.0778161044778789","0.35449122622367","Poland","3"
"510","164","0.604556547495035","0.30597520989731","0","0.0894682426076537","0.395443452504953","Poland","3"
"511","165","0.56247834592607","0.335228105054205","0","0.102293549019724","0.437521654073917","Poland","3"
"512","166","0.519929684579198","0.363792944301256","0","0.116277371119545","0.48007031542079","Poland","3"
"513","167","0.477586327973691","0.391034290247599","0","0.131379381778709","0.522413672026297","Poland","3"
"514","168","0.436100121011631","0.416365211273242","0","0.147534667715126","0.563899878988357","Poland","3"
"515","169","0.396058696739003","0.439284853143677","0","0.164656450117319","0.603941303260985","Poland","3"
"516","170","0.357954191947971","0.459405693598026","0","0.182640114454001","0.642045808052017","Poland","3"
"517","171","0.322164071206797","0.476467853318943","0","0.201368075474259","0.67783592879319","Poland","3"
"518","172","0.28894472195275","0.490340329311666","0","0.220714948735582","0.711055278047238","Poland","3"
"519","173","0.258436131795856","0.501011318693822","0","0.240552549510321","0.741563868204131","Poland","3"
"520","174","0.230675750656162","0.50856994344836","0","0.260754305895477","0.769324249343826","Poland","3"
"521","175","0.205616337174426","0.513184793218123","0","0.28119886960745","0.794383662825562","Poland","3"
"522","176","0.183145934642854","0.5150812289807","0","0.301772836376445","0.816854065357134","Poland","3"
"523","177","0.163107509555661","0.514519892810418","0","0.32237259763392","0.836892490444326","Poland","3"
"524","178","0.145316295091317","0.511778340847877","0","0.342905364060804","0.854683704908671","Poland","3"
"525","179","0.129573948889632","0.507136513397618","0","0.363289537712748","0.870426051110356","Poland","3"
"526","180","0.115679500165136","0.500865919731844","0","0.383454580103018","0.884320499834851","Poland","3"
"527","181","0.10343724684932","0.493222236919626","0","0.403340516231053","0.896562753150668","Poland","3"
"528","182","0.092662035236134","0.484440763392179","0","0.422897201371686","0.907337964763854","Poland","3"
"529","183","0.0831824389188056","0.474734107322179","0","0.442083453759014","0.916817561081182","Poland","3"
"530","184","0.0748423410122078","0.464291530007248","0","0.460866128980543","0.92515765898778","Poland","3"
"531","185","0.0675013678210709","0.453279439289817","0","0.479219192889111","0.932498632178917","Poland","3"
"532","186","0.061034541332142","0.441842628340084","0","0.497122830327773","0.938965458667846","Poland","3"
"533","187","0.055331436604437","0.430105950396844","0","0.514562612998717","0.944668563395551","Poland","3"
"534","188","0.0502950565999714","0.418176204222163","0","0.531528739177864","0.949704943400017","Poland","3"
"535","5","0.999134200898499","0.000865799101500605","0","0","0","Mazowieckie","1"
"536","6","0.998865476858914","0.00109539658359649","0","3.91265574894344e-05","0.000268724039585317","Mazowieckie","1"
"537","7","0.998525558756385","0.00138580696785287","0","8.86342757615843e-05","0.000608642142113852","Mazowieckie","1"
"538","8","0.998097132522451","0.00175181115838506","0","0.000151056319163938","0.00103706837604839","Mazowieckie","1"
"539","9","0.997555205317406","0.00221474028850356","0","0.000230054394090516","0.00157899558109347","Mazowieckie","1"
"540","10","0.996870458813931","0.00279960798318842","0","0.000329933202880341","0.00226374208456816","Mazowieckie","1"
"541","11","0.996005711079132","0.00353812312550872","0","0.000456165795359034","0.00312848981936715","Mazowieckie","1"
"542","12","0.994914729097559","0.00446969301338883","0","0.000615577889052324","0.00421947180094055","Mazowieckie","1"
"543","13","0.993538250269579","0.00564479327415796","0","0.000816956456263327","0.00559595062892068","Mazowieckie","1"
"544","14","0.991802806050728","0.00712594378187926","0","0.00107125016739331","0.00733139484777196","Mazowieckie","1"
"545","15","0.989616967666565","0.00899085808066001","0","0.00139217425277524","0.00951723323193465","Mazowieckie","1"
"546","16","0.986866897585157","0.0113361546066133","0","0.00179694780822957","0.0122673033133423","Mazowieckie","1"
"547","17","0.983411992254281","0.0142809461568621","0","0.00230706158885698","0.0157222086442184","Mazowieckie","1"
"548","18","0.979079148157181","0.0179715105681514","0","0.00294934127466777","0.0200550527413186","Mazowieckie","1"
"549","19","0.97365722590354","0.0225856957934691","0","0.00375707830299087","0.0254769749949594","Mazowieckie","1"
"550","20","0.966891437265458","0.0283372104781585","0","0.00477135225638373","0.0322427636330417","Mazowieckie","1"
"551","21","0.958477933835571","0.0354794797762082","0","0.00604258638822066","0.0406562670629283","Mazowieckie","1"
"552","22","0.948060399873146","0.0443074278654343","0","0.00763217226141976","0.0510738010253535","Mazowieckie","1"
"553","23","0.935230141289928","0.0551557441542274","0","0.00961411455584532","0.0639040596085722","Mazowieckie","1"
"554","24","0.919531560527229","0.0683919400474227","0","0.0120764994253491","0.0796026403712712","Mazowieckie","1"
"555","25","0.900476481161809","0.0844010294514864","0","0.0151224893867046","0.0986577197366905","Mazowieckie","1"
"556","26","0.877570155449749","0.103559248967035","0","0.0188705955832161","0.12156404544875","Mazowieckie","1"
"557","27","0.850350697767234","0.126195666568125","0","0.0234536356646413","0.148783503131266","Mazowieckie","1"
"558","28","0.818448615144492","0.152535747260929","0","0.0290156375945795","0.180685585754008","Mazowieckie","1"
"559","29","0.781652566470102","0.182640788434868","0","0.0357066450950301","0.217481634428398","Mazowieckie","1"
"560","30","0.73998490108413","0.216340364485993","0","0.0436747344298766","0.259149299814369","Mazowieckie","1"
"561","31","0.693766147864693","0.253178154661087","0","0.0530556974742197","0.305368053033806","Mazowieckie","1"
"562","32","0.643654074588421","0.292385155792496","0","0.0639607696190836","0.355480126310079","Mazowieckie","1"
"563","33","0.590635769670088","0.332900056458751","0","0.0764641738711605","0.408498431228411","Mazowieckie","1"
"564","34","0.535960761437547","0.373445920865304","0","0.0905933176971494","0.463173439460953","Mazowieckie","1"
"565","35","0.481028123697256","0.412649814050046","0","0.106322062252698","0.518106077201243","Mazowieckie","1"
"566","36","0.427240909543201","0.449189241304282","0","0.123569849152518","0.571893291355298","Mazowieckie","1"
"567","37","0.375862201184705","0.481931186798843","0","0.142206612016452","0.623271999713794","Mazowieckie","1"
"568","38","0.327902598657015","0.510034926777076","0","0.16206247456591","0.671231602241485","Mazowieckie","1"
"569","39","0.284058885637936","0.533000356546681","0","0.182940757815384","0.715075315260564","Mazowieckie","1"
"570","40","0.244706521841086","0.550661903847156","0","0.204631574311758","0.754427679057413","Mazowieckie","1"
"571","41","0.209934982658979","0.563140648515375","0","0.226924368825646","0.789199218239521","Mazowieckie","1"
